loan_id,borrower_id,loan_amount,loan_term,interest_rate,monthly_payment,loan_purpose,employment_length,housing,annual_income,debt_to_income,Default
604354,44846012,10000, 36 months,11.53,329.91,credit_card,2 years,no,37000,17.13,0
1455905,92842166,9000, 36 months,5.32,271.04,debt_consolidation,< 1 year,yes,75000,4.72,0
460947,56310161,3500, 36 months,13.99,119.61,vacation,5 years,yes,50000,21.88,0
164182,15530955,19750, 60 months,20.49,528.66,debt_consolidation,1 year,no,55000,28.56,0
1286815,113548908,9800, 36 months,18.06,354.59,debt_consolidation,10+ years,yes,92000,24.39,0
820345,9025107,15000, 36 months,10.99,491.01,debt_consolidation,2 years,no,70000,6.34,0
1593560,71056585,24950, 60 months,10.75,539.37,debt_consolidation,< 1 year,yes,65000,21.97,0
1023013,99905091,16000, 60 months,14.99,380.56,debt_consolidation,10+ years,yes,49700,27.67,0
1531813,74896309,15000, 36 months,15.31,522.26,debt_consolidation,1 year,no,20000,29.89,0
744661,109368800,10000, 36 months,9.93,322.35,debt_consolidation,4 years,yes,38000,4.49,0
347164,63947554,20000, 36 months,12.59,669.94,other,9 years,yes,81000,23.15,0
1108098,89875907,10000, 36 months,8.99,317.96,credit_card,10+ years,no,57472,10.15,0
485837,55556372,17000, 36 months,9.17,541.95,debt_consolidation,,yes,120000,17.49,0
1250301,114916696,36000, 60 months,15.05,857.39,credit_card,10+ years,yes,103000,24.47,0
641955,41267070,16000, 36 months,7.89,500.58,debt_consolidation,10+ years,no,75000,9.96,0
1199591,119239062,3600, 36 months,15.05,124.89,debt_consolidation,10+ years,yes,50000,18.74,0
833663,8434609,18000, 60 months,25.57,534.36,debt_consolidation,3 years,no,67000,26.92,1
1067534,96637058,20000, 60 months,14.99,475.7,debt_consolidation,8 years,yes,85000,21.02,0
693120,38634230,35000, 60 months,25.8,1043.78,debt_consolidation,1 year,yes,90000,21.97,0
1411990,95927330,3400, 36 months,12.74,114.14,debt_consolidation,10+ years,yes,90000,13.56,0
416548,59935437,21975, 36 months,19.19,807.63,debt_consolidation,10+ years,no,68000,23.63,1
1283114,113194798,4800, 36 months,7.97,150.35,debt_consolidation,1 year,yes,42000,21.01,0
952300,1625423,11200, 36 months,15.8,392.66,credit_card,10+ years,yes,60000,9.68,0
1389676,77446696,10075, 36 months,19.99,374.38,car,1 year,no,28000,19.8,0
133814,18885264,10000, 36 months,12.99,336.9,debt_consolidation,,yes,31000,11.65,1
1560865,73430797,21000, 36 months,15.31,731.17,debt_consolidation,8 years,yes,50000,19.62,0
43524,31537248,12000, 36 months,12.49,401.39,debt_consolidation,2 years,no,120000,17,0
1094719,90115119,8000, 36 months,7.99,250.66,debt_consolidation,10+ years,yes,62000,17.83,0
53320,30475592,29950, 36 months,20.2,1116.11,debt_consolidation,< 1 year,no,140000,13.39,1
1266326,113053032,14400, 36 months,16.02,506.41,other,8 years,no,43154,17.88,0
289051,67545995,12000, 36 months,7.89,375.43,credit_card,8 years,no,45000,19.07,0
255121,675827,10625, 36 months,16.4,375.65,debt_consolidation,8 years,yes,34560,21.7,0
280803,68585547,12000, 36 months,8.49,378.76,debt_consolidation,8 years,yes,52000,23.1,1
135258,19216030,24925, 60 months,26.06,747.16,debt_consolidation,8 years,yes,105000,30.75,0
1042476,97449043,15000, 60 months,10.49,322.34,debt_consolidation,10+ years,yes,102000,15.86,0
1151248,86512159,14000, 36 months,15.59,489.37,debt_consolidation,10+ years,yes,85000,6.71,0
71805,28062798,20000, 36 months,10.99,654.68,debt_consolidation,10+ years,yes,64000,26.48,0
911967,4224857,13800, 60 months,17.27,344.98,debt_consolidation,10+ years,yes,62796,22.07,0
760061,107392250,40000, 36 months,7.24,1239.48,debt_consolidation,1 year,yes,100000,18.48,0
612155,43580265,12600, 36 months,13.33,426.55,other,1 year,yes,35000,28.6,0
1504687,91000754,35000, 60 months,9.49,734.9,credit_card,5 years,no,120000,17.2,0
971987,1398165,12000, 36 months,17.27,429.45,debt_consolidation,5 years,no,38000,13.11,0
867237,6595629,35000, 60 months,25.28,1033.05,other,10+ years,no,145000,18.38,0
417028,60536042,11900, 36 months,15.61,416.09,other,3 years,no,35000,16.8,0
792769,104170780,4500, 36 months,8.24,141.52,debt_consolidation,3 years,no,31000,12.23,0
264190,534250,15000, 60 months,13.23,296.18,debt_consolidation,< 1 year,no,85000,14.91,0
1115801,88793579,21000, 60 months,10.99,456.49,debt_consolidation,2 years,no,175000,11.66,0
748423,109366203,12000, 60 months,19.03,311.49,debt_consolidation,10+ years,no,74000,15.68,0
255671,666196,4000, 36 months,5.42,120.64,debt_consolidation,2 years,yes,34600,12.97,0
504914,54535259,4000, 36 months,6.24,122.13,debt_consolidation,2 years,no,60000,9.57,0
276367,477791,13900, 36 months,13.92,474.51,debt_consolidation,< 1 year,yes,71400,24.05,0
854783,7051239,12000, 36 months,20.31,447.87,debt_consolidation,5 years,yes,200000,26.35,0
330013,65832840,12000, 36 months,13.67,408.22,debt_consolidation,4 years,yes,70000,25,1
94418,24144682,25000, 36 months,9.17,796.98,debt_consolidation,10+ years,no,96000,17.61,0
430496,59521449,3000, 36 months,15.61,104.9,other,5 years,no,56000,6.54,0
332894,64988937,16000, 60 months,11.49,351.81,debt_consolidation,4 years,no,130000,6.77,0
599991,45394788,18000, 36 months,12.29,600.36,debt_consolidation,5 years,no,120000,3.45,0
805138,10078907,21000, 36 months,6.62,644.78,debt_consolidation,10+ years,yes,151000,12.66,0
433023,59282072,8500, 36 months,12.29,283.51,credit_card,8 years,yes,85000,23.45,0
434338,58200347,5000, 36 months,13.33,169.27,medical,2 years,yes,25000,17.57,0
936762,3016428,25475, 36 months,14.33,874.77,debt_consolidation,< 1 year,no,58000,18.54,0
284909,67515972,12000, 36 months,12.88,403.64,debt_consolidation,8 years,no,45000,4.8,0
194230,12389010,11400, 60 months,15.31,273.07,debt_consolidation,1 year,no,46000,14.32,1
1306554,112711673,12000, 36 months,7.97,375.88,debt_consolidation,< 1 year,yes,43000,35.53,0
1623792,69464492,18000, 60 months,17.97,456.79,debt_consolidation,10+ years,yes,90000,9.01,0
1481525,92035654,5000, 36 months,13.49,169.66,other,6 years,no,70000,16.48,0
708717,110364697,13000, 60 months,14.08,303.03,other,< 1 year,yes,75000,28.27,0
1155928,85745200,10000, 36 months,11.49,329.72,debt_consolidation,1 year,no,51000,24.68,0
1155570,779749,20000, 36 months,17.99,722.95,debt_consolidation,10+ years,yes,83200,30.49,0
1360603,78550061,5000, 36 months,10.75,163.11,debt_consolidation,2 years,no,35000,4.1,0
1470425,92846151,16800, 36 months,14.99,582.3,debt_consolidation,10+ years,no,65000,24.67,0
370546,63514951,15000, 60 months,19.19,390.68,debt_consolidation,8 years,yes,63000,28.65,0
879157,6177681,15000, 36 months,9.71,481.97,debt_consolidation,3 years,no,71000,16.88,0
736350,110341636,12000, 36 months,14.08,410.6,debt_consolidation,10+ years,yes,70000,28.36,0
174887,14539648,19950, 60 months,21.99,550.89,debt_consolidation,10+ years,yes,50000,12.84,0
309320,66056616,28000, 36 months,5.32,843.22,debt_consolidation,10+ years,yes,220000,9.22,0
722295,110816558,4000, 36 months,12.62,134.05,debt_consolidation,10+ years,yes,98000,30.85,0
464540,57134539,35000, 36 months,11.53,1154.66,credit_card,4 years,yes,140000,14.56,0
1105066,89964636,11900, 60 months,16.99,295.69,debt_consolidation,10+ years,yes,62000,16.76,0
1402676,76252838,20000, 36 months,6.49,612.89,debt_consolidation,10+ years,yes,88000,9.07,0
470215,56612816,6000, 36 months,6,179.44,credit_card,1 year,no,43000,17.61,0
1412547,95755755,10000, 36 months,13.99,341.73,debt_consolidation,10+ years,no,78000,22.86,0
1086058,96240441,8000, 36 months,11.49,263.78,debt_consolidation,9 years,yes,63000,24.38,0
583183,46794082,35000, 60 months,16.99,869.66,credit_card,4 years,yes,125000,17.29,0
312112,66600353,16000, 36 months,10.64,521.1,debt_consolidation,< 1 year,no,44000,31.02,0
1089350,96187258,40000, 36 months,7.49,1244.07,debt_consolidation,10+ years,yes,124000,18.1,0
706909,111671011,4800, 36 months,15.05,166.52,debt_consolidation,3 years,yes,36120,27.84,0
744698,107169731,18000, 36 months,7.07,556.37,credit_card,10+ years,yes,78000,25.54,0
951379,1675343,13350, 36 months,10.16,431.78,debt_consolidation,10+ years,yes,90000,20.21,0
1336476,80118234,20000, 60 months,9.75,422.49,debt_consolidation,2 years,yes,50000,13.71,0
1041503,97914834,35000, 60 months,22.74,981.45,debt_consolidation,10+ years,yes,122000,10.42,0
348579,64280738,1500, 36 months,12.05,49.86,home_improvement,,yes,22800,23.63,1
838254,7926600,19700, 60 months,23.1,556.49,debt_consolidation,< 1 year,yes,45000,25.81,0
699007,37650695,26400, 36 months,6.03,803.5,credit_card,4 years,yes,62000,21.95,0
44901,31617643,9600, 36 months,12.49,321.11,debt_consolidation,< 1 year,no,72000,16.56,0
1577187,72674216,18000, 36 months,8.39,567.3,credit_card,< 1 year,yes,125000,10.87,0
248346,793921,5000, 36 months,5.99,152.09,debt_consolidation,3 years,yes,50000,12.7,0
713609,111598959,12800, 60 months,12.62,288.76,credit_card,10+ years,yes,50000,18.03,0
213882,11627409,7100, 36 months,21.48,269.25,debt_consolidation,6 years,yes,50000,24.56,0
1534719,74635882,17000, 36 months,7.89,531.86,credit_card,10+ years,yes,90000,11.53,0
824240,8964623,26000, 60 months,14.3,609.03,credit_card,10+ years,yes,63356,8.88,0
1511386,90825534,16000, 60 months,13.49,368.08,credit_card,10+ years,yes,66000,11.24,0
721115,110729105,5000, 36 months,14.08,171.09,other,10+ years,yes,75000,20.78,0
484098,56007334,10075, 60 months,18.55,258.87,debt_consolidation,5 years,yes,60000,33.9,0
292019,67308984,23000, 60 months,9.17,479.35,debt_consolidation,< 1 year,no,70000,13.47,0
1612313,70431128,16000, 60 months,9.17,333.46,debt_consolidation,2 years,yes,145000,12.31,1
378516,62177585,20000, 36 months,12.29,667.06,other,3 years,yes,50000,11.83,0
323291,65831895,22000, 60 months,9.99,467.33,credit_card,10+ years,yes,110000,34.97,0
1079633,96205926,11200, 36 months,12.74,375.98,credit_card,10+ years,no,38000,20.4,0
1269620,114508981,15000, 36 months,10.91,490.45,credit_card,6 years,yes,48000,25.23,0
1203663,119195332,6025, 36 months,9.44,192.83,credit_card,10+ years,no,55000,1.31,0
51484,30686110,18000, 36 months,11.67,595.03,credit_card,2 years,no,64272,10.81,0
940714,2484725,9600, 36 months,13.11,323.98,debt_consolidation,6 years,no,48000,15.3,1
60260,29574411,18000, 36 months,11.67,595.03,debt_consolidation,2 years,yes,50000,21.7,0
1143916,86993953,8500, 36 months,11.49,280.26,debt_consolidation,10+ years,yes,66000,13.76,0
920180,3674606,10000, 36 months,13.11,337.47,debt_consolidation,2 years,no,55000,22.76,1
721869,111080689,15000, 60 months,21.45,409.61,debt_consolidation,< 1 year,yes,43000,31.48,0
101162,23423386,28775, 60 months,25.83,858.65,debt_consolidation,2 years,no,80000,26.94,1
1312550,84001312,10000, 36 months,12.79,335.93,debt_consolidation,9 years,no,88000,11.55,0
67767,28773648,20000, 60 months,19.52,524.56,debt_consolidation,10+ years,no,50000,6.7,1
1354876,75210026,28000, 36 months,18.99,1026.23,debt_consolidation,10+ years,yes,84000,22.61,0
963519,1338150,9850, 36 months,15.31,342.96,debt_consolidation,4 years,no,41375,27.93,0
288116,67818765,17000, 36 months,10.64,553.67,debt_consolidation,10+ years,yes,64000,22.6,1
1003663,102526969,12000, 36 months,11.39,395.09,home_improvement,4 years,yes,80000,13.05,0
810030,9766982,4000, 36 months,11.99,132.84,credit_card,3 years,yes,35000,27.78,0
846226,6919891,21000, 36 months,10.99,687.42,major_purchase,5 years,yes,120000,14.78,0
1285610,111772403,2200, 36 months,18.06,79.61,debt_consolidation,8 years,yes,30000,18.28,0
553171,49973916,10700, 60 months,15.61,258,debt_consolidation,8 years,yes,48000,24.75,0
1005547,102634867,28000, 60 months,13.99,651.37,debt_consolidation,10+ years,yes,150000,2.2,0
907798,4465516,15000, 36 months,12.12,499.08,debt_consolidation,10+ years,no,61000,14.77,0
1214078,118653574,10000, 60 months,15.05,238.17,credit_card,2 years,no,44000,21.75,0
764345,12565433,19200, 36 months,13.59,652.4,debt_consolidation,9 years,yes,111000,15.54,0
460004,57156644,10000, 36 months,14.65,344.95,debt_consolidation,10+ years,yes,135000,14.97,1
1596237,70896217,12000, 60 months,13.67,277.18,debt_consolidation,4 years,no,60000,14,0
1637023,68943576,20000, 60 months,13.99,465.27,debt_consolidation,2 years,yes,85000,15.28,0
774365,107049294,16000, 60 months,11.39,351,credit_card,< 1 year,no,96765,3.52,0
1336014,80650395,8000, 36 months,10.75,260.97,other,10+ years,no,250000,9.37,0
1041091,98054467,9675, 36 months,19.99,359.51,debt_consolidation,10+ years,no,46000,34.65,0
829040,7685267,20000, 36 months,13.67,680.36,debt_consolidation,10+ years,yes,100000,31.66,0
1296588,111499945,24000, 60 months,21.45,655.38,credit_card,10+ years,yes,58564,30,0
595287,45825507,8325, 36 months,17.86,300.39,credit_card,5 years,no,22000,24.4,0
1266672,112666567,23550, 60 months,30.94,775.58,debt_consolidation,4 years,no,67000,30.49,0
1460493,93198377,21000, 60 months,10.49,451.27,home_improvement,9 years,yes,50000,13.85,0
1355860,78689233,20000, 36 months,7.89,625.72,debt_consolidation,< 1 year,yes,96000,18.88,0
1077325,96765359,23000, 36 months,11.49,758.34,debt_consolidation,10+ years,no,97800,11.06,0
1283963,113563849,1600, 36 months,11.99,53.14,other,2 years,no,23000,12.32,0
117014,21030111,10000, 36 months,13.35,338.63,home_improvement,6 years,yes,30000,19.88,1
776825,107094319,18000, 60 months,15.99,437.63,debt_consolidation,10+ years,no,58000,29.86,0
383722,61893309,14000, 60 months,15.61,337.56,other,1 year,yes,90000,21.8,0
692594,38575177,18000, 60 months,17.86,455.72,debt_consolidation,9 years,no,65000,38.46,0
590469,46349389,21450, 60 months,13.99,499,debt_consolidation,10+ years,no,70000,29.18,0
985476,1192107,5400, 36 months,14.65,186.27,credit_card,7 years,no,48000,24.28,0
1315955,83747030,14400, 60 months,12.79,326.1,credit_card,2 years,no,45000,9.12,0
1637423,68691707,15000, 60 months,20.5,401.6,debt_consolidation,3 years,no,55000,24.31,1
996487,103215126,10000, 36 months,13.99,341.73,debt_consolidation,6 years,no,60000,9.02,0
1600382,70902873,16800, 36 months,7.89,525.6,debt_consolidation,5 years,yes,53000,13.32,0
1411073,94466195,11500, 36 months,11.49,379.17,debt_consolidation,1 year,no,55640,4.31,0
1287735,113256620,6000, 36 months,12.62,201.07,debt_consolidation,2 years,no,48000,19.65,0
12493,36048156,10000, 36 months,12.99,336.9,debt_consolidation,5 years,yes,40000,22.11,0
674237,16441953,17200, 36 months,8.19,540.5,credit_card,2 years,no,80000,20.3,0
330328,65612797,10000, 36 months,10.99,327.34,credit_card,10+ years,no,45000,6.85,0
1551972,73824565,12000, 60 months,16.29,293.67,medical,,yes,31740,33.53,0
500033,55178457,29800, 60 months,18.25,760.79,debt_consolidation,< 1 year,no,71000,21.16,1
425762,59859540,20000, 36 months,7.89,625.72,debt_consolidation,5 years,no,89500,15.85,0
446925,712573,19500, 36 months,15.61,681.82,debt_consolidation,10+ years,yes,70000,13.6,0
457199,57822629,8000, 36 months,12.29,266.83,debt_consolidation,7 years,no,50000,8.83,0
1543745,74566055,16000, 36 months,5.32,481.84,credit_card,10+ years,yes,100000,4.32,0
1483081,91964697,9000, 36 months,11.49,296.75,credit_card,< 1 year,yes,66000,15.56,0
519718,52688792,8400, 36 months,5.32,252.97,credit_card,,yes,35000,32.06,0
1061506,96854824,8175, 36 months,11.44,269.35,credit_card,4 years,yes,60000,20.96,0
1178254,84354007,16000, 36 months,8.59,505.75,debt_consolidation,3 years,yes,65000,25.11,0
165607,15690169,5000, 36 months,18.25,181.39,debt_consolidation,6 years,no,45000,13.65,0
765673,106775240,6025, 36 months,11.44,198.51,home_improvement,1 year,yes,45000,6.64,0
1344874,79014802,24700, 36 months,13.67,840.24,debt_consolidation,10+ years,yes,44646,38.06,0
862169,6523794,9000, 36 months,19.52,332.28,debt_consolidation,9 years,no,42000,19.66,0
1323686,81741189,15000, 60 months,13.99,348.95,debt_consolidation,1 year,yes,63000,6,0
380335,62336749,5000, 36 months,5.32,150.58,other,4 years,yes,112000,15.49,0
773725,106217999,35000, 36 months,8.24,1100.66,credit_card,1 year,yes,85000,12.86,0
189255,13187225,17600, 60 months,19.99,466.2,debt_consolidation,3 years,no,55000,18.72,0
799882,104313809,15000, 60 months,30.74,492.15,debt_consolidation,10+ years,yes,76000,17.5,0
1088101,96196503,12800, 36 months,13.99,437.42,debt_consolidation,,yes,40000,13.64,0
1075802,96785252,21000, 36 months,14.99,727.87,other,3 years,no,95000,8.19,0
1096171,89844593,40000, 36 months,9.49,1281.14,major_purchase,10+ years,yes,100000,13.51,0
22813,34191825,12000, 36 months,10.49,389.98,debt_consolidation,10+ years,yes,110000,15.28,1
946339,2083061,32875, 60 months,20.49,879.98,debt_consolidation,< 1 year,no,109500,23.05,0
1004921,102045547,10000, 36 months,7.99,313.32,debt_consolidation,< 1 year,yes,56000,24.05,0
791678,105750196,9600, 36 months,11.39,316.07,vacation,10+ years,yes,165000,15.31,0
652727,39957958,8000, 36 months,9.99,258.1,debt_consolidation,4 years,yes,62000,14.05,0
388498,61742121,20000, 60 months,9.17,416.82,debt_consolidation,10+ years,yes,72000,22.83,0
903820,4786912,8850, 36 months,13.11,298.67,credit_card,,no,30000,28.84,0
111299,20488252,10000, 60 months,15.61,241.12,debt_consolidation,9 years,no,50000,11.09,0
1121000,88840411,10000, 36 months,15.59,349.55,debt_consolidation,7 years,yes,68000,23.91,0
1216736,117918258,8000, 36 months,19.03,293.37,debt_consolidation,< 1 year,no,50000,13.66,0
711069,111708729,25000, 36 months,7.97,783.07,debt_consolidation,9 years,no,130000,20.27,0
1546840,74504406,9600, 36 months,16.29,338.89,debt_consolidation,9 years,no,59000,39.24,0
1086213,95765456,10000, 36 months,12.74,335.69,debt_consolidation,3 years,no,42000,16,0
615103,43539291,21700, 36 months,6.92,669.24,credit_card,1 year,yes,75000,28.91,0
967743,1441879,2000, 36 months,13.11,67.5,major_purchase,5 years,yes,104000,17.97,0
123875,20468983,5000, 36 months,16.99,178.24,debt_consolidation,10+ years,no,70000,12.68,0
328721,65783824,12000, 36 months,6.24,366.37,credit_card,5 years,yes,50000,25,0
1311893,83885974,35000, 36 months,14.49,1204.57,debt_consolidation,5 years,yes,150000,12.41,0
302196,65844916,5000, 36 months,10.64,162.85,debt_consolidation,3 years,no,42000,12.14,0
833180,8594940,10000, 60 months,22.4,278.47,debt_consolidation,10+ years,yes,63000,9.43,0
810736,9876150,6000, 36 months,6.62,184.23,credit_card,10+ years,no,91000,14.49,0
141202,16191059,3975, 36 months,16.99,141.7,debt_consolidation,2 years,no,60320,17.67,1
